latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
28.8975,80.9402,303.4,1.1,1,2018-04-24,1642,Terra,MODIS,55,6.03,290.8,5.1,N,0
28.8217,80.8765,310.1,1.1,1,2018-04-24,1642,Terra,MODIS,79,6.03,295.8,7.8,N,0
28.8125,80.8779,307,1.1,1,2018-04-24,1642,Terra,MODIS,56,6.03,296.7,6.1,N,0
28.8367,81.0929,304.3,1,1,2018-04-24,1642,Terra,MODIS,59,6.03,293.9,4.5,N,0
28.6675,80.1252,309.5,1.1,1.1,2018-04-24,1642,Terra,MODIS,77,6.03,293.3,10.6,N,0
28.8486,81.346,311.3,1,1,2018-04-24,1642,Terra,MODIS,82,6.03,294.2,10,N,0
28.9448,81.0964,313,3,1.7,2018-04-25,0448,Terra,MODIS,58,6.03,298.3,22.5,D,0
28.9447,81.0901,314,3,1.7,2018-04-25,0448,Terra,MODIS,49,6.03,298.3,25.3,D,0
28.7362,82.0382,319.7,2.6,1.5,2018-04-25,0448,Terra,MODIS,58,6.03,298.9,39,D,0
28.7306,82.0288,319.7,2.6,1.5,2018-04-25,0448,Terra,MODIS,69,6.03,299.1,40.3,D,0
28.5717,81.2589,316.8,2.9,1.6,2018-04-25,0448,Terra,MODIS,66,6.03,299.9,32.7,D,0
28.5702,81.2527,317,2.9,1.6,2018-04-25,0448,Terra,MODIS,56,6.03,300.1,32.7,D,0
26.3488,83.5789,326.7,1.9,1.3,2018-04-25,0448,Terra,MODIS,69,6.03,308,24,D,0
26.778,83.2355,322.2,2,1.4,2018-04-25,0448,Terra,MODIS,53,6.03,305.9,17.2,D,0
26.8444,82.9544,336.7,2.1,1.4,2018-04-25,0448,Terra,MODIS,84,6.03,308.5,69.5,D,0
26.8465,82.9335,324,2.1,1.4,2018-04-25,0448,Terra,MODIS,61,6.03,305.7,20.3,D,0
26.845,82.9615,328.1,2.1,1.4,2018-04-25,0448,Terra,MODIS,74,6.03,308.2,33.1,D,0
26.847,82.9405,332.5,2.1,1.4,2018-04-25,0448,Terra,MODIS,80,6.03,306.5,48.2,D,0
26.9039,83.4949,323.5,1.9,1.4,2018-04-25,0448,Terra,MODIS,65,6.03,304.7,17.8,D,0
26.9082,83.5016,328.5,1.9,1.4,2018-04-25,0448,Terra,MODIS,75,6.03,304.7,32.2,D,0
26.9655,82.9178,321.8,2.1,1.4,2018-04-25,0448,Terra,MODIS,59,6.03,305.4,17.5,D,0
27.0332,82.8827,322.1,2.1,1.4,2018-04-25,0448,Terra,MODIS,60,6.03,305.3,20.2,D,0
27.0672,82.9365,323.2,2.1,1.4,2018-04-25,0448,Terra,MODIS,60,6.03,305.4,18.8,D,0
27.1645,82.8675,322,2.1,1.4,2018-04-25,0448,Terra,MODIS,29,6.03,304.2,19.1,D,0
27.23,82.8601,322,2.1,1.4,2018-04-25,0448,Terra,MODIS,62,6.03,303.9,20.7,D,0
27.2732,84.2611,323.7,1.7,1.3,2018-04-25,0448,Terra,MODIS,71,6.03,295.4,26.2,D,0
27.4131,84.0178,314.5,1.8,1.3,2018-04-25,0448,Terra,MODIS,23,6.03,298,12,D,0
27.1776,86.4603,317.3,1.3,1.1,2018-04-25,0448,Terra,MODIS,57,6.03,299.5,7.8,D,0
27.5438,85.1131,313.5,1.5,1.2,2018-04-25,0448,Terra,MODIS,47,6.03,297.7,10.6,D,0
28.7452,80.4627,330.8,1,1,2018-04-25,0759,Aqua,MODIS,58,6.03,313.1,10.8,D,0
28.8,80.8682,321.7,1,1,2018-04-25,0759,Aqua,MODIS,43,6.03,307.2,7.4,D,0
28.8295,81.0904,327.1,1.1,1,2018-04-25,0759,Aqua,MODIS,71,6.03,305.9,13.3,D,0
28.8174,81.0698,319.4,1,1,2018-04-25,0759,Aqua,MODIS,20,6.03,303.9,7.7,D,0
28.8415,81.253,336.3,1.1,1,2018-04-25,0759,Aqua,MODIS,84,6.03,306.5,26.3,D,0
28.8429,81.2637,329.5,1.1,1,2018-04-25,0759,Aqua,MODIS,56,6.03,306.5,16.2,D,0
28.8309,81.2437,324.1,1.1,1,2018-04-25,0759,Aqua,MODIS,24,6.03,307,8.4,D,0
28.8323,81.2544,328.4,1.1,1,2018-04-25,0759,Aqua,MODIS,74,6.03,307.4,14.3,D,0
28.8245,81.2667,326,1.1,1,2018-04-25,0759,Aqua,MODIS,51,6.03,306.6,11.2,D,0
28.8357,81.3534,320.9,1.1,1,2018-04-25,0759,Aqua,MODIS,56,6.03,305.5,7.5,D,0
28.8027,81.1716,324.9,1.1,1,2018-04-25,0759,Aqua,MODIS,67,6.03,306.8,10.9,D,0
28.7935,81.173,322.6,1.1,1,2018-04-25,0759,Aqua,MODIS,38,6.03,306.3,8.4,D,0
28.7459,81.3635,320.7,1.1,1,2018-04-25,0759,Aqua,MODIS,42,6.03,306,6.6,D,0
28.7603,81.5488,322.9,1.1,1,2018-04-25,0759,Aqua,MODIS,63,6.03,304.8,10.7,D,0
28.7218,81.3225,322.1,1.1,1,2018-04-25,0759,Aqua,MODIS,50,6.03,305.4,8.9,D,0
28.6047,80.8506,327.8,1,1,2018-04-25,0759,Aqua,MODIS,69,6.03,308.5,13,D,0
28.5956,80.8522,339,1,1,2018-04-25,0759,Aqua,MODIS,85,6.03,311.1,28.1,D,0
28.597,80.8626,348.1,1,1,2018-04-25,0759,Aqua,MODIS,92,6.03,309.7,45.7,D,0
28.5865,80.8538,340.1,1,1,2018-04-25,0759,Aqua,MODIS,83,6.03,310.5,27.6,D,0
28.5879,80.8642,346.3,1,1,2018-04-25,0759,Aqua,MODIS,91,6.03,309.7,39.1,D,0
28.7365,82.0174,334,1.1,1.1,2018-04-25,0759,Aqua,MODIS,82,6.03,307.2,25.2,D,0
28.7379,82.0289,337.4,1.1,1.1,2018-04-25,0759,Aqua,MODIS,85,6.03,305.4,31.2,D,0
28.5788,80.8658,340.5,1,1,2018-04-25,0759,Aqua,MODIS,85,6.03,310.5,28,D,0
28.5802,80.8763,349.9,1,1,2018-04-25,0759,Aqua,MODIS,94,6.03,309.6,47.1,D,0
28.5816,80.8868,339.9,1,1,2018-04-25,0759,Aqua,MODIS,84,6.03,309.2,28.5,D,0
28.7271,82.0199,323.2,1.1,1.1,2018-04-25,0759,Aqua,MODIS,66,6.03,306,10.3,D,0
28.5698,80.8674,327,1,1,2018-04-25,0759,Aqua,MODIS,53,6.03,311.6,9,D,0
28.5712,80.8779,330,1,1,2018-04-25,0759,Aqua,MODIS,54,6.03,311,12.3,D,0
28.5635,80.8899,337.5,1,1,2018-04-25,0759,Aqua,MODIS,78,6.03,311.6,22.3,D,0
28.6424,81.497,323.8,1.1,1,2018-04-25,0759,Aqua,MODIS,46,6.03,304.9,11.6,D,0
28.5554,80.8862,331.3,1,1,2018-04-25,0759,Aqua,MODIS,58,6.03,311.3,12.1,D,0
28.5568,80.8967,331.9,1,1,2018-04-25,0759,Aqua,MODIS,71,6.03,310.8,13.5,D,0
28.6119,81.3102,327.9,1.1,1,2018-04-25,0759,Aqua,MODIS,66,6.03,310.1,12.5,D,0
28.6359,81.4933,326.9,1.1,1,2018-04-25,0759,Aqua,MODIS,62,6.03,307.1,13,D,0
28.5668,81.2525,326.9,1.1,1,2018-04-25,0759,Aqua,MODIS,69,6.03,310.2,12.4,D,0
28.5569,81.5407,320.3,1.1,1,2018-04-25,0759,Aqua,MODIS,45,6.03,305.6,8,D,0
28.487,81.3495,323.6,1.1,1,2018-04-25,0759,Aqua,MODIS,39,6.03,307.9,7.7,D,0
28.4884,81.3602,323.3,1.1,1,2018-04-25,0759,Aqua,MODIS,40,6.03,307.5,7.9,D,0
28.5749,82.1144,321.6,1.1,1.1,2018-04-25,0759,Aqua,MODIS,60,6.03,302.9,10.2,D,0
28.3457,80.4323,330.3,1,1,2018-04-25,0759,Aqua,MODIS,70,6.03,312,15.8,D,0
28.3471,80.4426,324,1,1,2018-04-25,0759,Aqua,MODIS,26,6.03,310.8,7.6,D,0
28.5654,82.1155,319.5,1.1,1.1,2018-04-25,0759,Aqua,MODIS,46,6.03,302.7,7.8,D,0
28.3208,81.5555,326.7,1.1,1,2018-04-25,0759,Aqua,MODIS,64,6.03,309.5,11.3,D,0
28.36,81.8619,324.8,1.1,1,2018-04-25,0759,Aqua,MODIS,65,6.03,305.9,14.1,D,0
28.306,81.5138,322.4,1.1,1,2018-04-25,0759,Aqua,MODIS,51,6.03,307.7,6.9,D,0
28.0987,82.1181,321.8,1.1,1.1,2018-04-25,0759,Aqua,MODIS,40,6.03,305.8,7.7,D,0
27.6543,80.1523,339.5,1,1,2018-04-25,0759,Aqua,MODIS,81,6.03,318.8,20.8,D,0
27.6557,80.1623,339.8,1,1,2018-04-25,0759,Aqua,MODIS,81,6.03,317.8,21.4,D,0
27.8741,82.788,320,1.2,1.1,2018-04-25,0759,Aqua,MODIS,41,6.03,304.6,7.9,D,0
27.8456,82.9639,321.7,1.2,1.1,2018-04-25,0759,Aqua,MODIS,62,6.03,300.5,13.3,D,0
27.6591,81.7484,328.7,1.1,1,2018-04-25,0759,Aqua,MODIS,66,6.03,312.3,8.2,D,0
27.7989,83.0927,320.7,1.2,1.1,2018-04-25,0759,Aqua,MODIS,48,6.03,301.6,11.5,D,0
27.7807,83.1093,319.1,1.2,1.1,2018-04-25,0759,Aqua,MODIS,32,6.03,302.2,8.3,D,0
27.7386,82.8413,324.4,1.2,1.1,2018-04-25,0759,Aqua,MODIS,66,6.03,307.2,11.2,D,0
27.7018,82.7006,322.3,1.2,1.1,2018-04-25,0759,Aqua,MODIS,53,6.03,306.6,7.6,D,0
27.7275,83.0864,323.1,1.2,1.1,2018-04-25,0759,Aqua,MODIS,52,6.03,303.5,11.2,D,0
27.6395,82.6919,324.7,1.2,1.1,2018-04-25,0759,Aqua,MODIS,60,6.03,306.3,10.1,D,0
27.5618,84.2874,326.3,1.4,1.2,2018-04-25,0759,Aqua,MODIS,52,6.03,303,20.5,D,0
27.42,83.1528,327,1.2,1.1,2018-04-25,0759,Aqua,MODIS,44,6.03,308.1,8.5,D,0
27.2686,82.6549,334.3,1.2,1.1,2018-04-25,0759,Aqua,MODIS,77,6.03,315.7,14.2,D,0
27.2504,82.5867,332.9,1.2,1.1,2018-04-25,0759,Aqua,MODIS,74,6.03,313.9,13.2,D,0
27.4188,84.0106,321.4,1.4,1.2,2018-04-25,0759,Aqua,MODIS,41,6.03,302.5,13.4,D,0
27.2146,82.5335,329.6,1.1,1.1,2018-04-25,0759,Aqua,MODIS,51,6.03,312.8,9,D,0
27.3659,83.9832,325.3,1.4,1.2,2018-04-25,0759,Aqua,MODIS,61,6.03,302.8,18.6,D,0
27.2304,83.1813,331.8,1.2,1.1,2018-04-25,0759,Aqua,MODIS,74,6.03,314.3,14.3,D,0
29.2385,80.6395,330.6,1,1,2018-04-25,0759,Aqua,MODIS,69,6.03,300.5,22.8,D,0
27.1629,82.7857,331.8,1.2,1.1,2018-04-25,0759,Aqua,MODIS,72,6.03,314.7,13,D,0
27.1989,83.0859,338.7,1.2,1.1,2018-04-25,0759,Aqua,MODIS,83,6.03,314.6,27.8,D,0
27.2004,83.0981,343,1.2,1.1,2018-04-25,0759,Aqua,MODIS,88,6.03,314,38,D,0
27.0932,82.4833,335.3,1.1,1.1,2018-04-25,0759,Aqua,MODIS,76,6.03,313.3,20.9,D,0
27.1656,83.1465,328.6,1.2,1.1,2018-04-25,0759,Aqua,MODIS,65,6.03,311.6,10.2,D,0
27.1671,83.1588,332.6,1.2,1.1,2018-04-25,0759,Aqua,MODIS,74,6.03,311.2,16.8,D,0
27.0899,82.8508,336.3,1.2,1.1,2018-04-25,0759,Aqua,MODIS,79,6.03,314.9,17.9,D,0
27.0805,82.9372,334.9,1.2,1.1,2018-04-25,0759,Aqua,MODIS,77,6.03,316.1,17.5,D,0
27.0819,82.9492,343.3,1.2,1.1,2018-04-25,0759,Aqua,MODIS,87,6.03,316.2,35.3,D,0
27.0784,82.9444,349,1.2,1.1,2018-04-25,0759,Aqua,MODIS,92,6.03,317.2,46.8,D,0
27.0468,83.0104,356.3,1.2,1.1,2018-04-25,0759,Aqua,MODIS,97,6.03,314.7,71.8,D,0
26.9727,82.9055,343.1,1.2,1.1,2018-04-25,0759,Aqua,MODIS,87,6.03,314.1,36.4,D,0
26.9475,82.8612,333.6,1.2,1.1,2018-04-25,0759,Aqua,MODIS,73,6.03,314,16.6,D,0
26.9489,82.873,337.3,1.2,1.1,2018-04-25,0759,Aqua,MODIS,80,6.03,314.2,23.7,D,0
27.0318,83.6418,330.2,1.3,1.1,2018-04-25,0759,Aqua,MODIS,70,6.03,311,12.3,D,0
27.1532,84.7064,325.8,1.5,1.2,2018-04-25,0759,Aqua,MODIS,62,6.03,305.6,14.4,D,0
26.8388,83.643,330.8,1.3,1.1,2018-04-25,0759,Aqua,MODIS,70,6.03,312.3,15.3,D,0
26.8196,83.5674,333.6,1.3,1.1,2018-04-25,0759,Aqua,MODIS,75,6.03,312.9,20.2,D,0
26.623,83.366,335.3,1.2,1.1,2018-04-25,0759,Aqua,MODIS,73,6.03,314,18.5,D,0
26.6437,83.8033,329.5,1.3,1.1,2018-04-25,0759,Aqua,MODIS,66,6.03,312.3,11.5,D,0
26.5818,83.3596,339,1.2,1.1,2018-04-25,0759,Aqua,MODIS,82,6.03,318,22.5,D,0
26.5833,83.3719,341.5,1.2,1.1,2018-04-25,0759,Aqua,MODIS,85,6.03,317.7,29.7,D,0
26.5812,83.3666,353.4,1.2,1.1,2018-04-25,0759,Aqua,MODIS,95,6.03,318.2,62,D,0
26.5713,83.368,347.7,1.2,1.1,2018-04-25,0759,Aqua,MODIS,91,6.03,318.3,46.9,D,0
27.1615,82.7739,331.5,1.2,1.1,2018-04-25,0759,Aqua,MODIS,71,6.03,314.2,12.4,D,0
29.0523,80.6215,320.9,1,1,2018-04-25,0759,Aqua,MODIS,59,6.03,304.8,8.8,D,0
29.0536,80.6317,322.8,1,1,2018-04-25,0759,Aqua,MODIS,65,6.03,304,11.3,D,0
29.1287,81.1952,328.7,1.1,1,2018-04-25,0759,Aqua,MODIS,78,6.03,305.9,17.6,D,0
29.1301,81.2059,319.1,1.1,1,2018-04-25,0759,Aqua,MODIS,53,6.03,305.4,6.4,D,0
29.0086,80.7793,319,1,1,2018-04-25,0759,Aqua,MODIS,53,6.03,302.9,7.5,D,0
29.0099,80.7896,319.7,1,1,2018-04-25,0759,Aqua,MODIS,56,6.03,301.5,8.5,D,0
28.975,81.0856,321.6,1.1,1,2018-04-25,0759,Aqua,MODIS,62,6.03,303.7,9,D,0
28.9764,81.0964,319,1.1,1,2018-04-25,0759,Aqua,MODIS,45,6.03,303.7,6.2,D,0
28.9366,80.9893,319.3,1,1,2018-04-25,0759,Aqua,MODIS,37,6.03,303.9,6.8,D,0
28.9379,80.9995,324.1,1,1,2018-04-25,0759,Aqua,MODIS,66,6.03,303.3,11.9,D,0
28.9462,81.0621,325.4,1.1,1,2018-04-25,0759,Aqua,MODIS,52,6.03,302.7,13.2,D,0
28.9289,81.0016,331.2,1,1,2018-04-25,0759,Aqua,MODIS,78,6.03,305.7,20.7,D,0
28.9384,81.0739,321.8,1.1,1,2018-04-25,0759,Aqua,MODIS,34,6.03,304.1,9.7,D,0
28.9182,80.9918,327,1,1,2018-04-25,0759,Aqua,MODIS,62,6.03,303.5,15.1,D,0
28.8266,80.7924,322.3,1,1,2018-04-25,0759,Aqua,MODIS,50,6.03,307.9,7.9,D,0
28.7666,80.4167,340.7,1,1,2018-04-25,0759,Aqua,MODIS,86,6.03,315.6,26.2,D,0
28.768,80.4269,346.7,1,1,2018-04-25,0759,Aqua,MODIS,91,6.03,314.4,37.5,D,0
28.759,80.4286,340.3,1,1,2018-04-25,0759,Aqua,MODIS,86,6.03,313.9,25.5,D,0
28.7514,80.4405,358.7,1,1,2018-04-25,0759,Aqua,MODIS,99,6.03,315.3,64.5,D,0
28.7528,80.4508,338.9,1,1,2018-04-25,0759,Aqua,MODIS,81,6.03,312.2,21.6,D,0
28.8401,81.0998,323.4,1.1,1,2018-04-25,0759,Aqua,MODIS,63,6.03,305.7,9.1,D,0
28.7424,80.4421,346.9,1,1,2018-04-25,0759,Aqua,MODIS,91,6.03,313.3,37.5,D,0
26.4766,83.7607,333.1,1.3,1.1,2018-04-25,0759,Aqua,MODIS,73,6.03,313.5,18.5,D,0
26.444,83.5705,329.1,1.3,1.1,2018-04-25,0759,Aqua,MODIS,54,6.03,312.6,10.4,D,0
26.5015,84.0662,331,1.4,1.2,2018-04-25,0759,Aqua,MODIS,70,6.03,310.4,16.4,D,0
26.4243,83.5802,330.6,1.3,1.1,2018-04-25,0759,Aqua,MODIS,66,6.03,314.5,12.7,D,0
26.4196,83.7103,338.5,1.3,1.1,2018-04-25,0759,Aqua,MODIS,82,6.03,316.1,25.9,D,0
26.4211,83.7231,337,1.3,1.1,2018-04-25,0759,Aqua,MODIS,79,6.03,314.9,22.5,D,0
26.4366,83.8527,334.9,1.3,1.1,2018-04-25,0759,Aqua,MODIS,77,6.03,311.7,20.5,D,0
26.4264,83.8542,330.2,1.3,1.1,2018-04-25,0759,Aqua,MODIS,66,6.03,312.9,10.8,D,0
26.5056,83.2407,331.1,1.2,1.1,2018-04-25,0759,Aqua,MODIS,66,6.03,315.8,10.5,D,0
26.6157,84.4686,333.2,1.4,1.2,2018-04-25,0759,Aqua,MODIS,67,6.03,306.6,29.1,D,0
26.6123,84.4746,325.1,1.4,1.2,2018-04-25,0759,Aqua,MODIS,53,6.03,306.4,12.5,D,0
29.3909,80.7522,325.9,1,1,2018-04-25,0800,Aqua,MODIS,75,6.03,306,12.1,D,0
29.4082,80.6728,324.9,1,1,2018-04-25,0800,Aqua,MODIS,74,6.03,307,12.2,D,0
29.6355,80.5938,327,1,1,2018-04-25,0800,Aqua,MODIS,53,6.03,310.6,11.2,D,0
29.6711,80.2374,323.6,1,1,2018-04-25,0800,Aqua,MODIS,69,6.03,304.9,10.6,D,0
29.7619,80.0985,319.4,1,1,2018-04-25,0800,Aqua,MODIS,59,6.03,306.1,6.6,D,0
28.9352,80.9978,301.1,3,1.7,2018-04-25,1725,Terra,MODIS,38,6.03,290.9,17.9,N,0
28.9853,81.0991,301.8,1.8,1.3,2018-04-25,2005,Aqua,MODIS,42,6.03,291.6,9.7,N,0
29.8604,80.3353,302.4,2.1,1.4,2018-04-25,2005,Aqua,MODIS,49,6.03,288,18.1,N,0
28.9768,81.1087,302.3,1.8,1.3,2018-04-25,2005,Aqua,MODIS,21,6.03,291.9,9.4,N,0
28.9786,81.0917,305,1.8,1.3,2018-04-25,2005,Aqua,MODIS,60,6.03,291.8,13.2,N,0
28.9736,81.0951,303.7,1.8,1.3,2018-04-25,2005,Aqua,MODIS,56,6.03,291.6,12.1,N,0
26.8533,82.9267,305.2,1.3,1.1,2018-04-25,2006,Aqua,MODIS,56,6.03,293.7,8.4,N,0
26.8453,82.9725,303.6,1.3,1.1,2018-04-25,2006,Aqua,MODIS,46,6.03,293.5,7,N,0
26.8616,82.9214,306,1.3,1.1,2018-04-25,2006,Aqua,MODIS,62,6.03,293.7,9.2,N,0
26.9441,83.1769,309.6,1.3,1.1,2018-04-25,2006,Aqua,MODIS,78,6.03,294.3,12.8,N,0
27.019,83.0503,303.9,1.3,1.1,2018-04-25,2006,Aqua,MODIS,58,6.03,293.6,7.4,N,0
27.3662,84.0507,304,1.2,1.1,2018-04-25,2006,Aqua,MODIS,58,6.03,293.8,4.4,N,0
27.375,83.9801,306.6,1.2,1.1,2018-04-25,2006,Aqua,MODIS,69,6.03,294,6.7,N,0
27.3647,84.3684,302.4,1.1,1.1,2018-04-25,2006,Aqua,MODIS,49,6.03,292.4,4,N,0
29.7101,80.556,319.4,1,1,2018-04-26,0530,Terra,MODIS,63,6.03,304.4,7,D,0
29.4628,80.837,314.4,1,1,2018-04-26,0530,Terra,MODIS,61,6.03,301.3,6,D,0
29.0262,81.4301,319.2,1.1,1,2018-04-26,0530,Terra,MODIS,68,6.03,303.1,7.7,D,0
29.2991,80.0434,316.5,1,1,2018-04-26,0530,Terra,MODIS,58,6.03,300.7,6.9,D,0
29.3007,80.0331,314.9,1,1,2018-04-26,0530,Terra,MODIS,48,6.03,301.8,5.6,D,0
29.1191,81.2515,319.6,1.1,1,2018-04-26,0530,Terra,MODIS,73,6.03,298.7,10.5,D,0
29.1208,81.2413,320,1.1,1,2018-04-26,0530,Terra,MODIS,73,6.03,298.5,11,D,0
29.2295,80.6743,312.7,1,1,2018-04-26,0530,Terra,MODIS,32,6.03,296.6,6.7,D,0
29.2311,80.6643,315.6,1,1,2018-04-26,0530,Terra,MODIS,53,6.03,298.7,8.1,D,0
28.5732,81.4292,316.9,1.1,1,2018-04-26,0531,Terra,MODIS,41,6.03,299.6,7.7,D,0
28.6015,81.3131,318,1.1,1,2018-04-26,0531,Terra,MODIS,55,6.03,302.8,5.9,D,0
28.5735,81.5453,324.4,1.1,1,2018-04-26,0531,Terra,MODIS,74,6.03,302.2,15.3,D,0
28.5753,81.5341,318.7,1.1,1,2018-04-26,0531,Terra,MODIS,64,6.03,302,8.8,D,0
28.7317,80.6648,324.2,1,1,2018-04-26,0531,Terra,MODIS,57,6.03,305.1,11.1,D,0
28.6987,81.2249,314.9,1.1,1,2018-04-26,0531,Terra,MODIS,46,6.03,299.5,6.8,D,0
28.714,81.1296,316,1.1,1,2018-04-26,0531,Terra,MODIS,40,6.03,301.5,5.8,D,0
28.8012,80.8685,319.9,1,1,2018-04-26,0531,Terra,MODIS,61,6.03,302.9,9.1,D,0
28.822,81.0914,315.1,1.1,1,2018-04-26,0531,Terra,MODIS,42,6.03,300.2,6.4,D,0
28.7349,82.0163,318.1,1.1,1.1,2018-04-26,0531,Terra,MODIS,44,6.03,302.9,7.6,D,0
28.8925,81.1112,323.6,1.1,1,2018-04-26,0531,Terra,MODIS,74,6.03,303,13.6,D,0
28.9293,80.9985,314.7,1.1,1,2018-04-26,0531,Terra,MODIS,27,6.03,300.5,5.3,D,0
29.0585,80.1673,314.9,1,1,2018-04-26,0531,Terra,MODIS,16,6.03,301.5,4.4,D,0
28.8926,81.2873,313.4,1.1,1,2018-04-26,0531,Terra,MODIS,43,6.03,298.6,5.3,D,0
28.9368,81.0101,316.6,1.1,1,2018-04-26,0531,Terra,MODIS,55,6.03,300.8,7.6,D,0
28.9459,81.0614,313.6,1.1,1,2018-04-26,0531,Terra,MODIS,42,6.03,300.2,5.1,D,0
28.7889,82.1291,330.9,1.2,1.1,2018-04-26,0531,Terra,MODIS,84,6.03,297.5,30.7,D,0
29.0062,80.8009,313.3,1,1,2018-04-26,0531,Terra,MODIS,42,6.03,300,4.2,D,0
28.9678,81.1008,318.1,1.1,1,2018-04-26,0531,Terra,MODIS,46,6.03,300.9,7.6,D,0
28.9695,81.09,320.2,1.1,1,2018-04-26,0531,Terra,MODIS,59,6.03,301.4,10,D,0
28.9787,81.0912,318.6,1.1,1,2018-04-26,0531,Terra,MODIS,49,6.03,302,8.1,D,0
29.0684,80.6411,318.2,1,1,2018-04-26,0531,Terra,MODIS,65,6.03,302,9,D,0
28.787,82.1399,318.9,1.2,1.1,2018-04-26,0531,Terra,MODIS,72,6.03,295.4,14.9,D,0
28.4623,80.3202,318.1,1,1,2018-04-26,0531,Terra,MODIS,32,6.03,302,6.7,D,0
28.525,80.1531,322.1,1,1,2018-04-26,0531,Terra,MODIS,51,6.03,305.2,7.7,D,0
28.5266,80.1429,321.2,1,1,2018-04-26,0531,Terra,MODIS,55,6.03,304.7,6.5,D,2
28.3585,81.8759,321.8,1.1,1.1,2018-04-26,0531,Terra,MODIS,71,6.03,299.8,14.2,D,0
28.5722,80.8586,324.7,1,1,2018-04-26,0531,Terra,MODIS,52,6.03,303.2,10.4,D,0
28.6167,80.5759,316.7,1,1,2018-04-26,0531,Terra,MODIS,29,6.03,301,6.7,D,0
28.5813,80.8604,325,1,1,2018-04-26,0531,Terra,MODIS,63,6.03,302.3,11.3,D,0
28.5562,81.4158,319.8,1.1,1,2018-04-26,0531,Terra,MODIS,66,6.03,302.7,9.3,D,0
26.4121,83.512,323.2,1.5,1.2,2018-04-26,0531,Terra,MODIS,66,6.03,304.3,12.6,D,0
26.412,83.5738,323,1.5,1.2,2018-04-26,0531,Terra,MODIS,65,6.03,303.5,11.6,D,0
26.4227,83.5762,327.9,1.5,1.2,2018-04-26,0531,Terra,MODIS,75,6.03,304.4,22,D,0
26.5398,83.3199,322.9,1.5,1.2,2018-04-26,0531,Terra,MODIS,65,6.03,304.1,11.8,D,0
27.2184,81.4345,324.1,1.1,1.1,2018-04-26,0531,Terra,MODIS,62,6.03,305.9,9.4,D,0
27.0639,82.8176,325.2,1.3,1.1,2018-04-26,0531,Terra,MODIS,70,6.03,304.7,14,D,0
27.074,82.8198,329.7,1.3,1.1,2018-04-26,0531,Terra,MODIS,77,6.03,305,21.8,D,0
27.0712,82.825,328.5,1.3,1.1,2018-04-26,0531,Terra,MODIS,76,6.03,304.8,18.7,D,0
27.0736,82.8118,327.1,1.3,1.1,2018-04-26,0531,Terra,MODIS,74,6.03,304.4,16.1,D,0
27.1008,82.7769,331.1,1.3,1.1,2018-04-26,0531,Terra,MODIS,79,6.03,304.4,24.5,D,0
27.3608,81.2512,321.8,1.1,1,2018-04-26,0531,Terra,MODIS,51,6.03,304.7,9.2,D,0
27.1925,83.243,323.4,1.4,1.2,2018-04-26,0531,Terra,MODIS,63,6.03,301,14.5,D,0
27.195,83.2291,338.4,1.4,1.2,2018-04-26,0531,Terra,MODIS,87,6.03,302.2,45.7,D,0
27.4175,82.2553,319.1,1.2,1.1,2018-04-26,0531,Terra,MODIS,45,6.03,302.1,7.7,D,0
27.6782,81.7475,325.7,1.2,1.1,2018-04-26,0531,Terra,MODIS,69,6.03,304.1,13.1,D,0
27.6801,81.736,321.3,1.2,1.1,2018-04-26,0531,Terra,MODIS,55,6.03,303.8,7.5,D,0
28.1865,80.3116,319.6,1,1,2018-04-26,0531,Terra,MODIS,37,6.03,304.1,6.2,D,0
28.1881,80.3013,320.6,1,1,2018-04-26,0531,Terra,MODIS,47,6.03,304.2,6.9,D,0
27.1471,83.0985,324.6,1.4,1.2,2018-04-26,0531,Terra,MODIS,71,6.03,303,15.4,D,0
26.3977,83.2612,322.4,1.5,1.2,2018-04-26,0531,Terra,MODIS,52,6.03,305.1,11.4,D,0
28.726,81.9701,313.9,4.3,1.9,2018-04-26,0704,Aqua,MODIS,60,6.03,294.8,53.2,D,0
28.739,81.9658,312.8,4.3,1.9,2018-04-26,0704,Aqua,MODIS,55,6.03,295.8,48.4,D,0
28.1238,81.4349,309.4,1.4,1.2,2018-04-26,1629,Terra,MODIS,77,6.03,296.2,11.7,N,0
28.1195,81.4423,312.5,1.4,1.2,2018-04-26,1629,Terra,MODIS,85,6.03,296.3,14.7,N,0
27.349,83.6674,304.9,1.1,1.1,2018-04-26,1629,Terra,MODIS,62,6.03,291.5,6,N,0
27.1208,83.3376,304.6,1.2,1.1,2018-04-26,1629,Terra,MODIS,61,6.03,293.3,6,N,0
27.0936,83.6214,303.8,1.1,1.1,2018-04-26,1629,Terra,MODIS,57,6.03,293.3,5,N,0
27.0033,83.6347,309.1,1.1,1.1,2018-04-26,1629,Terra,MODIS,76,6.03,293.4,8.6,N,0
26.9938,83.6366,325.3,1.1,1.1,2018-04-26,1629,Terra,MODIS,100,6.03,293.9,25.9,N,0
26.8672,83.7265,309.3,1.1,1.1,2018-04-26,1629,Terra,MODIS,77,6.03,292.6,9.2,N,0
28.61,80.1064,306.7,1.7,1.3,2018-04-26,1630,Terra,MODIS,69,6.03,295.6,11.7,N,0
